TITLE	Wt_IP20_KPO4
DATA TYPE
ORIGIN	JASCO
OWNER
DATE	06/09/28
TIME	13:40:22
SPECTROMETER/DATA SYSTEM	J-810
DELTAT	0
TUNITS	Temperature [C]
FIRSTT	25
LASTT	65
NPOINTST	9
DELTAX	-0.2
XUNITS	Wavelength [nm]
YUNITS	CD[mdeg]
YUNITS2	HT[V]
FIRSTX	260
LASTX	180
NPOINTS	401
XYDATA1	25	30	35	40	45	50	55	60	65	
248	-0.55419	-0.613182	-0.7468	-0.769331	-0.707213	-1.46729	-0.870598	-0.716814	-0.773817	
247.8	-0.995782	-0.717952	-0.666367	-0.80118	-1.02391	-1.31035	-1.14358	-0.841663	-0.870795	
247.6	-0.793543	-0.761223	-0.588361	-0.751492	-0.938062	-1.46981	-1.19165	-0.87578	-0.771812	
247.4	-0.656406	-0.770459	-0.658311	-0.652351	-0.980646	-1.41226	-0.945735	-0.717206	-0.707025	
247.2	-0.619109	-0.830579	-0.685738	-0.713579	-1.05984	-1.2905	-1.05639	-0.982812	-0.89471	
247	-0.413419	-0.686185	-0.742075	-0.806258	-1.10035	-1.33205	-1.37905	-1.18938	-0.873994	
246.8	-0.773766	-0.978648	-0.470845	-0.771211	-0.812141	-1.29523	-0.878864	-0.987939	-0.787454	
246.6	-0.773318	-0.568027	-1.02864	-0.78266	-1.08826	-1.71832	-1.37884	-0.983464	-0.782007	
246.4	-0.606621	-0.954787	-0.918541	-0.893239	-1.22393	-1.65533	-1.16028	-0.948196	-0.861836	
246.2	-0.556899	-0.930205	-0.74438	-0.860275	-0.980412	-1.74697	-1.15109	-1.26919	-1.14668	
246	-0.852405	-0.678606	-0.82877	-1.0544	-1.08677	-1.68381	-1.48818	-0.873671	-0.82903	
245.8	-1.02897	-1.13194	-0.808092	-0.902213	-1.31224	-1.55681	-1.22241	-1.22362	-1.02335	
245.6	-0.89873	-0.932626	-1.01339	-0.936583	-0.960877	-1.71933	-1.27597	-1.16257	-0.971028	
245.4	-1.10042	-0.840393	-0.949904	-1.19471	-1.24829	-1.75436	-1.19362	-1.07873	-0.883763	
245.2	-0.870866	-1.01258	-0.907921	-1.13425	-1.33372	-1.81511	-1.13745	-1.32399	-0.831418	
245	-0.750963	-1.15076	-0.910356	-1.14919	-1.37443	-1.90686	-0.968762	-1.17395	-1.16728	
244.8	-1.15677	-1.05329	-0.953072	-0.911064	-1.01954	-1.92618	-1.68676	-1.02028	-1.21893	
244.6	-0.980722	-1.03976	-1.08822	-0.914818	-1.23041	-1.8761	-1.61733	-1.0919	-1.03855	
244.4	-0.801088	-1.08335	-0.70999	-1.00443	-1.40069	-1.74058	-1.09948	-1.0551	-0.953122	
244.2	-0.912317	-1.01155	-0.99507	-1.17244	-1.44542	-1.84883	-1.68705	-1.00651	-0.868744	
244	-1.09885	-1.20166	-1.30988	-1.06363	-1.34637	-2.14075	-1.59745	-1.14554	-1.039	
243.8	-1.22081	-1.14115	-1.15864	-1.34666	-1.66076	-1.84174	-1.50948	-1.0462	-1.2006	
243.6	-1.08648	-1.14365	-1.32713	-1.18461	-1.60101	-2.00318	-1.84616	-1.19375	-1.21756	
243.4	-1.01953	-1.43406	-1.24645	-1.19022	-1.27205	-1.71884	-1.71263	-1.16	-1.22476	
243.2	-1.42722	-1.28553	-1.28233	-1.22357	-1.5314	-2.14993	-1.87934	-1.45879	-1.24566	
243	-1.47292	-0.904306	-1.53987	-1.53617	-1.55821	-1.91941	-1.61615	-1.45479	-1.38498	
242.8	-1.39669	-1.49236	-1.35931	-1.43213	-1.6853	-2.23932	-1.62896	-1.40399	-1.36469	
242.6	-1.16896	-1.51854	-1.22966	-1.50379	-1.59272	-2.05827	-2.07309	-1.42078	-1.23222	
242.4	-1.33169	-1.46049	-1.48992	-1.44922	-1.60529	-2.25326	-1.76888	-1.65728	-1.29229	
242.2	-1.78549	-1.56718	-1.57305	-1.68914	-2.03427	-2.28807	-1.68122	-1.66842	-1.27612	
242	-1.66945	-1.80457	-1.76079	-1.74717	-1.97631	-2.35773	-1.88818	-1.25293	-1.49445	
241.8	-1.60127	-1.7817	-1.53846	-1.65285	-1.82254	-2.42251	-2.0951	-1.85501	-1.35335	
241.6	-1.54283	-1.53344	-1.83094	-1.66359	-2.13998	-2.25032	-1.80085	-1.53121	-1.5253	
241.4	-1.6944	-1.8089	-1.92601	-1.61792	-2.29638	-2.31597	-2.03512	-1.88613	-1.72124	
241.2	-1.73299	-1.84331	-1.97355	-1.77317	-2.22385	-2.19561	-1.74263	-1.39426	-1.61391	
241	-1.88318	-1.75673	-1.89044	-1.96798	-2.52477	-2.66653	-2.22039	-1.44012	-1.39825	
240.8	-2.05447	-1.79862	-2.14017	-2.00049	-2.48889	-2.33262	-2.06855	-1.53443	-1.59153	
240.6	-1.89119	-1.97774	-1.98439	-2.30729	-2.249	-2.72693	-1.87789	-1.67385	-1.35596	
240.4	-2.05113	-2.1326	-2.29774	-2.12059	-2.59224	-2.47659	-2.09717	-1.82443	-1.87289	
240.2	-2.378	-2.55714	-2.1433	-2.54626	-2.59362	-2.83148	-2.28786	-1.79073	-1.74604	
240	-2.31328	-2.23915	-2.05993	-2.36897	-2.92575	-2.85605	-2.3982	-1.84078	-1.75811	
239.8	-1.98545	-2.33736	-2.2519	-2.43168	-2.62458	-2.85086	-1.88661	-1.88249	-1.80786	
239.6	-2.51447	-2.64514	-2.5269	-2.49759	-2.81295	-2.8489	-2.35321	-1.80439	-1.74856	
239.4	-2.44444	-2.53946	-2.5657	-2.70792	-2.81417	-3.04506	-2.51278	-1.75442	-1.7574	
239.2	-2.62052	-2.55183	-2.69059	-2.78798	-3.15363	-2.88181	-2.67136	-2.04397	-2.16302	
239	-2.70478	-2.83819	-2.90108	-2.81521	-2.80341	-3.31768	-2.81517	-1.86753	-1.82162	
238.8	-2.96646	-2.60937	-2.91045	-3.01185	-3.01644	-2.9319	-2.53011	-2.15529	-2.16358	
238.6	-2.99357	-2.84535	-2.96756	-3.05306	-3.17587	-3.17559	-2.81247	-2.37171	-2.14754	
238.4	-3.13059	-3.04844	-3.09083	-3.30623	-3.27309	-3.07316	-2.74226	-2.37817	-2.14581	
238.2	-3.07461	-3.04388	-3.15878	-3.25355	-3.58051	-2.97807	-2.63029	-1.94154	-2.26228	
238	-3.07398	-3.33697	-3.12041	-3.41992	-3.72286	-3.19578	-2.87948	-2.18421	-2.22205	
237.8	-3.42142	-3.11938	-3.26127	-3.62173	-3.56889	-3.35231	-3.05728	-2.45439	-2.17591	
237.6	-3.33402	-3.58803	-3.41293	-3.40894	-4.08439	-3.43359	-2.66448	-2.27809	-2.18636	
237.4	-3.43947	-3.69709	-3.76969	-3.85373	-4.07858	-3.59566	-3.00241	-2.50686	-2.61733	
237.2	-3.80395	-4.09386	-3.58118	-4.07772	-4.07388	-3.75361	-3.07716	-2.56089	-2.40048	
237	-3.92823	-4.01893	-4.34964	-4.30585	-4.26512	-3.36219	-3.36026	-2.5573	-2.36344	
236.8	-4.03659	-4.11723	-4.18499	-4.18198	-4.35222	-3.75935	-3.03344	-2.50704	-2.83256	
236.6	-4.36076	-4.19678	-4.24661	-4.34884	-4.43467	-3.44414	-3.18276	-2.74657	-2.59386	
236.4	-4.51048	-4.35736	-4.52199	-4.62095	-4.47262	-3.67959	-3.11006	-2.29441	-2.76132	
236.2	-4.53467	-4.66295	-4.74319	-4.69451	-4.91066	-3.74112	-3.36501	-2.83549	-2.83042	
236	-4.94451	-4.49205	-4.65588	-4.84465	-4.88463	-3.9971	-3.44221	-3.12256	-2.81809	
235.8	-4.73251	-4.93405	-4.97579	-4.96099	-4.82757	-3.91358	-3.14324	-3.06389	-2.80686	
235.6	-5.00263	-5.15362	-4.94974	-4.96574	-4.98898	-4.33519	-3.61673	-3.45548	-2.81404	
235.4	-5.23162	-5.38114	-5.23521	-5.45037	-4.98074	-4.09688	-3.80126	-2.68113	-3.09419	
235.2	-5.47031	-5.35047	-5.72385	-5.48965	-5.41038	-4.29712	-3.53139	-3.23568	-2.90416	
235	-5.64893	-5.51641	-5.61107	-5.7867	-5.74202	-4.10295	-3.84348	-3.36841	-3.13893	
234.8	-6.23587	-5.71047	-5.98572	-5.84049	-5.61992	-4.39883	-3.83716	-3.26656	-3.26168	
234.6	-5.9921	-5.93865	-5.73294	-6.10672	-5.92516	-4.19533	-3.63295	-3.38828	-3.25312	
234.4	-6.33966	-6.38659	-6.1642	-6.17822	-6.1675	-4.11219	-3.97952	-3.54645	-3.26647	
234.2	-6.6221	-6.58475	-6.31421	-6.9244	-6.26579	-4.59857	-3.70371	-3.19148	-3.17082	
234	-6.85805	-6.60114	-6.74266	-6.74707	-6.34875	-4.59749	-3.97742	-3.56226	-3.61261	
233.8	-7.13391	-6.97046	-6.99554	-7.00069	-6.71223	-4.47695	-3.9949	-3.82278	-3.54585	
233.6	-7.09227	-7.23003	-7.0555	-6.87623	-7.01315	-4.2074	-4.12221	-3.74675	-3.48374	
233.4	-7.31682	-7.33771	-7.45194	-7.3048	-7.20785	-4.74738	-4.56092	-3.62973	-3.49757	
233.2	-7.45203	-7.76238	-7.86573	-7.46494	-7.39844	-4.68146	-4.27777	-3.63133	-3.62011	
233	-7.80509	-7.74492	-8.0823	-7.94126	-7.81422	-5.12606	-4.51943	-3.63673	-3.89944	
232.8	-8.01693	-8.41782	-8.1753	-7.91768	-7.58581	-4.60453	-4.48837	-3.86313	-3.57359	
